OTC_HETI_20241129.pdf	Rövid név             ISIN azonosító   Névérték (e Ft)   Vételár (e Ft)   Átlagár/árfolyam   Minimális   Maximális    Tételszám Összesítő a KELER Zrt-n keresztül lebonyolított tőzsdén kívüli (OTC) értékpapír forgalomról  2024.11.25 - 2024.12.01 Befektetési jegy      ISIN azonosító   Névérték (e Ft)   Vételár (e Ft)   Átlagár/árfolyam   Minimális   Maximális    Tételszám VIG Smart Money HU0000708169           53.597            103.65           1.933654           1.932741    1.934429     4.0 Befektetési Alapok Alapja A sorozatú Befektetési jegy  
OTC_HETI_20241208.pdf	Rövid név            ISIN azonosító   Névérték (e Ft)   Vételár (e Ft)   Átlagár/árfolyam   Minimális   Maximális   Tételszám Összesítő a KELER Zrt-n keresztül lebonyolított tőzsdén kívüli (OTC) értékpapír forgalomról  2024.12.02 - 2024.12.08 Befektetési jegy     ISIN azonosító   Névérték (e Ft)   Vételár (e Ft)   Átlagár/árfolyam   Minimális   Maximális   Tételszám VIG Ózon Alap A      HU0000705157     59.969            125.12           2.086411           2.086411    2.086411    1.0 sorozatú befektetési jegy VIG Smart Money      HU0000708169     2201.729          4278.718         1.940397           1.934458    1.943843    3.0 Befektetési Alapok 
OTC_HETI_20241214.pdf	Rövid név            ISIN azonosító   Névérték (e Ft)   Vételár (e Ft)   Átlagár/árfolyam   Minimális   Maximális   Tételszám Összesítő a KELER Zrt-n keresztül lebonyolított tőzsdén kívüli (OTC) értékpapír forgalomról  2024.12.09 - 2024.12.15 Befektetési jegy     ISIN azonosító   Névérték (e Ft)   Vételár (e Ft)   Átlagár/árfolyam   Minimális   Maximális   Tételszám VIG Ózon Alap A      HU0000705157     62.907            131.267          2.086685           2.086679    2.086691    2.0 sorozatú befektetési jegy VIG Smart Money      HU0000708169     666.764           1298.089         1.949673           1.946332    1.951698    4.0 Befektetési Alapok 
OTC_HETI_20250103.pdf	Rövid név             ISIN azonosító   Névérték (e Ft)   Vételár (e Ft)   Átlagár/árfolyam   Minimális   Maximális   Tételszám Összesítő a KELER Zrt-n keresztül lebonyolított tőzsdén kívüli (OTC) értékpapír forgalomról  2024.12.30 - 2025.01.05 Befektetési jegy      ISIN azonosító   Névérték (e Ft)   Vételár (e Ft)   Átlagár/árfolyam   Minimális   Maximális   Tételszám VIG Smart Money HU0000708169           15.476            30.001           1.93855            1.93855     1.93855     1.0 Befektetési Alapok Alapja A sorozatú Befektetési jegy  
OTC_HETI_20250110.pdf	Rövid név           ISIN azonosító   Névérték (e Ft)   Vételár (e Ft)   Átlagár/árfolyam   Minimális   Maximális   Tételszám Összesítő a KELER Zrt-n keresztül lebonyolított tőzsdén kívüli (OTC) értékpapír forgalomról  2025.01.06 - 2025.01.12 Befektetési jegy    ISIN azonosító   Névérték (e Ft)   Vételár (e Ft)   Átlagár/árfolyam   Minimális   Maximális   Tételszám VIG Ózon Alap A    HU0000705157      9308.821          19499.997        2.094787           2.094787    2.094787    1.0 sorozatú befektetési jegy VIG Smart Money HU0000708169         33.396            64.998           1.94628            1.946277    1.946283    2.0 Befektetési Alapok 
OTC_HETI_20250117.pdf	Rövid név             ISIN azonosító   Névérték (e Ft)   Vételár (e Ft)   Átlagár/árfolyam   Minimális   Maximális   Tételszám Összesítő a KELER Zrt-n keresztül lebonyolított tőzsdén kívüli (OTC) értékpapír forgalomról  2025.01.13 - 2025.01.19 Befektetési jegy      ISIN azonosító   Névérték (e Ft)   Vételár (e Ft)   Átlagár/árfolyam   Minimális   Maximális   Tételszám VIG Ózon Alap A       HU0000705157     500.0             1047.653         2.095306           2.095306    2.095306    1.0 sorozatú befektetési jegy VIG Smart Money       HU0000708169     36.019            69.998           1.942529           1.941359    1.943698    2.0 Befektetési Alapok 
OTC_HETI_20250124.pdf	Rövid név           ISIN azonosító   Névérték (e Ft)   Vételár (e Ft)   Átlagár/árfolyam   Minimális   Maximális   Tételszám Összesítő a KELER Zrt-n keresztül lebonyolított tőzsdén kívüli (OTC) értékpapír forgalomról  2025.01.20 - 2025.01.26 Befektetési jegy    ISIN azonosító   Névérték (e Ft)   Vételár (e Ft)   Átlagár/árfolyam   Minimális   Maximális   Tételszám VIG Ózon Alap A    HU0000705157      19129.42          40099.129        2.096215           2.096202    2.096227    2.0 sorozatú befektetési jegy VIG Smart Money HU0000708169         12.801            24.999           1.952842           1.952753    1.95293     2.0 Befektetési Alapok 
OTC_HETI_20250131.pdf	Rövid név           ISIN azonosító   Névérték (e Ft)   Vételár (e Ft)   Átlagár/árfolyam   Minimális   Maximális   Tételszám Összesítő a KELER Zrt-n keresztül lebonyolított tőzsdén kívüli (OTC) értékpapír forgalomról  2025.01.27 - 2025.02.02 Befektetési jegy    ISIN azonosító   Névérték (e Ft)   Vételár (e Ft)   Átlagár/árfolyam   Minimális   Maximális   Tételszám VIG Social Trend   HU0000733035      930.664           1079.196         1.159598           1.159598    1.159598    1.0 ESG Részvény Befektetési Alap B sorozatú Befektetési jegy 
OTC_HETI_20250207.pdf	Rövid név           ISIN azonosító   Névérték (e Ft)   Vételár (e Ft)   Átlagár/árfolyam   Minimális   Maximális    Tételszám Összesítő a KELER Zrt-n keresztül lebonyolított tőzsdén kívüli (OTC) értékpapír forgalomról  2025.02.03 - 2025.02.09 Befektetési jegy    ISIN azonosító   Névérték (e Ft)   Vételár (e Ft)   Átlagár/árfolyam   Minimális   Maximális    Tételszám VIG Social Trend   HU0000733035      1016.369          1188.029         1.167931           1.16677     1.169091     2.0 ESG Részvény Befektetési Alap B sorozatú Befektetési jegy 
OTC_HETI_20250214.pdf	Rövid név           ISIN azonosító   Névérték (e Ft)   Vételár (e Ft)   Átlagár/árfolyam   Minimális   Maximális   Tételszám Összesítő a KELER Zrt-n keresztül lebonyolított tőzsdén kívüli (OTC) értékpapír forgalomról  2025.02.10 - 2025.02.16 Befektetési jegy    ISIN azonosító   Névérték (e Ft)   Vételár (e Ft)   Átlagár/árfolyam   Minimális   Maximális   Tételszám VIG Ózon Alap A    HU0000705157      0.48              1.007            2.097917           2.097917    2.097917    1.0 sorozatú befektetési jegy VIG Smart Money HU0000708169         83.708            165.002          1.971147           1.97109     1.971203    2.0 Befektetési Alapok 
OTC_HETI_20250228.pdf	Rövid név            ISIN azonosító   Névérték (e Ft)   Vételár (e Ft)   Átlagár/árfolyam   Minimális   Maximális   Tételszám Összesítő a KELER Zrt-n keresztül lebonyolított tőzsdén kívüli (OTC) értékpapír forgalomról  2025.02.24 - 2025.03.02 Befektetési jegy     ISIN azonosító   Névérték (e Ft)   Vételár (e Ft)   Átlagár/árfolyam   Minimális   Maximális   Tételszám VIG Smart Money      HU0000708169     2242.578          4434.125         1.979843           1.977209    1.985112    3.0 Befektetési Alapok Alapja A sorozatú Befektetési jegy  
OTC_HETI_20250307.pdf	Rövid név           ISIN azonosító   Névérték (e Ft)   Vételár (e Ft)   Átlagár/árfolyam   Minimális   Maximális   Tételszám Összesítő a KELER Zrt-n keresztül lebonyolított tőzsdén kívüli (OTC) értékpapír forgalomról  2025.03.03 - 2025.03.09 Befektetési jegy    ISIN azonosító   Névérték (e Ft)   Vételár (e Ft)   Átlagár/árfolyam   Minimális   Maximális   Tételszám VIG Smart Money HU0000708169         231.748           456.931          1.975776           1.970718    1.982901    3.0 Befektetési Alapok Alapja A sorozatú Befektetési jegy  
OTC_HETI_20250314.pdf	Rövid név            ISIN azonosító   Névérték (e Ft)   Vételár (e Ft)   Átlagár/árfolyam   Minimális   Maximális   Tételszám Összesítő a KELER Zrt-n keresztül lebonyolított tőzsdén kívüli (OTC) értékpapír forgalomról  2025.03.10 - 2025.03.16 Befektetési jegy     ISIN azonosító   Névérték (e Ft)   Vételár (e Ft)   Átlagár/árfolyam   Minimális   Maximális   Tételszám VIG Ózon Alap A      HU0000705157     1462.223          3069.904         2.099477           2.099477    2.099477    1.0 sorozatú befektetési jegy VIG Smart Money      HU0000708169     618.193           1217.903         1.972006           1.969634    1.973554    3.0 Befektetési Alapok 
OTC_HETI_20250321.pdf	Rövid név           ISIN azonosító   Névérték (e Ft)   Vételár (e Ft)   Átlagár/árfolyam   Minimális   Maximális   Tételszám Összesítő a KELER Zrt-n keresztül lebonyolított tőzsdén kívüli (OTC) értékpapír forgalomról  2025.03.17 - 2025.03.23 Befektetési jegy    ISIN azonosító   Névérték (e Ft)   Vételár (e Ft)   Átlagár/árfolyam   Minimális   Maximális   Tételszám VIG Social Trend   HU0000733035      0.452             0.477            1.05531            1.05531     1.05531     1.0 ESG Részvény Befektetési Alap B sorozatú Befektetési jegy 
OTC_HETI_20250430.pdf	Rövid név             ISIN azonosító   Névérték (e Ft)   Vételár (e Ft)   Átlagár/árfolyam   Minimális   Maximális   Tételszám Összesítő a KELER Zrt-n keresztül lebonyolított tőzsdén kívüli (OTC) értékpapír forgalomról  2025.04.28 - 2025.05.04 Befektetési jegy      ISIN azonosító   Névérték (e Ft)   Vételár (e Ft)   Átlagár/árfolyam   Minimális   Maximális   Tételszám VIG Smart Money       HU0000708169     59.537            119.999          2.015531           2.015519    2.015542    2.0 Befektetési Alapok Alapja A sorozatú Befektetési jegy  
OTC_HETI_20250509.pdf	                                  MNB IDŐSZAKI HETI RIPORT Rövid név            ISIN azonosító   Névérték (e Ft)   Vételár (e Ft)   Átlagár/árfolyam   Minimális   Maximális   Tételszám Összesítő a KELER Zrt-n keresztül lebonyolított tőzsdén kívüli (OTC) értékpapír forgalomról  2025.05.05 - 2025.05.11 Befektetési jegy     ISIN azonosító   Névérték (e Ft)   Vételár (e Ft)   Átlagár/árfolyam   Minimális   Maximális   Tételszám VIG Smart Money      HU0000708169     27.52             55.323           2.010905           2.010271    2.011538    2.0 Befektetési Alapok Alapja A sorozatú Befektetési jegy 
